date,league,season,venue,ht_goals_home,ht_goals_away,ht_sot_home,ht_sot_away,ht_reds_home,ht_reds_away,elo_home,elo_away,ft_goals_home,ft_goals_away,ft_sot_home,ft_sot_away
2022-09-11,La Liga,2021-22,Home,1,0,1.0,1,0,0,1572,1396,2,0,1,1
2022-09-11,Ligue 1,2021-22,Home,1,2,5.0,3,0,0,1543,1357,1,2,6,4
2022-09-11,Bundesliga,2020-21,Away,1,0,5.0,2,0,0,1477,1531,1,1,7,3
2022-09-12,Bundesliga,2021-22,Away,2,1,6.0,0,0,0,1457,1271,3,2,10,1
2022-09-13,La Liga,2020-21,Home,0,0,0.0,4,0,0,1682,1298,1,0,3,8
2022-09-13,Ligue 1,2023-24,Away,2,0,1.0,2,0,1,1765,1199,3,0,2,4
2022-09-13,Serie A,2022-23,Home,1,1,1.0,2,1,0,1349,1375,2,1,4,3
2022-09-14,Bundesliga,2022-23,Home,0,1,4.0,1,0,0,1628,1283,0,2,7,3
2022-09-14,Bundesliga,2022-23,Home,0,1,2.0,1,0,1,1588,1650,0,2,3,2
2022-09-15,Serie A,2020-21,Home,2,0,1.0,1,0,0,1506,1492,3,0,4,5
2022-09-15,La Liga,2021-22,Away,0,0,0.0,0,0,0,1685,1625,1,1,3,0
2022-09-15,La Liga,2022-23,Home,1,1,3.0,2,0,0,1700,1685,1,2,5,7
2022-09-15,Premier League,2023-24,Away,1,0,2.0,1,0,0,1456,1519,1,0,3,1
2022-09-15,La Liga,2020-21,Away,2,1,3.0,2,0,0,1764,1864,3,3,5,2
2022-09-15,Serie A,2022-23,Away,2,1,2.0,1,0,0,1485,1406,4,1,3,2
2022-09-15,Bundesliga,2020-21,Away,2,0,5.0,0,0,0,1371,1777,3,1,5,1
2022-09-16,Premier League,2021-22,Home,2,1,2.0,5,0,0,1401,1320,4,2,4,8
2022-09-16,Premier League,2022-23,Away,0,0,1.0,1,0,0,1357,1577,0,0,3,3
2022-09-16,La Liga,2020-21,Neutral,0,0,2.0,2,0,0,1598,1889,1,1,3,3
2022-09-17,Ligue 1,2023-24,Away,0,1,2.0,3,0,0,1836,1183,2,3,5,4
2022-09-17,Premier League,2020-21,Home,1,0,1.0,3,0,0,1234,1700,2,1,5,6
2022-09-17,La Liga,2021-22,Away,1,0,3.0,2,1,0,1453,1283,2,1,6,4
2022-09-17,Bundesliga,2023-24,Home,0,1,3.0,1,0,0,1781,1270,1,1,6,3
2022-09-18,Bundesliga,2020-21,Away,0,0,0.0,2,0,0,1203,1706,3,0,5,3
2022-09-18,Serie A,2021-22,Home,3,0,5.0,3,0,1,1195,1568,3,0,7,6
2022-09-18,Premier League,2022-23,Home,0,1,3.0,1,0,1,1744,1453,1,3,4,2
2022-09-18,Bundesliga,2023-24,Home,1,2,1.0,4,1,0,1323,1263,3,3,7,4
2022-09-18,La Liga,2020-21,Away,0,0,2.0,1,0,0,1169,1623,0,0,7,4
2022-09-19,Bundesliga,2021-22,Home,2,0,4.0,2,0,0,1123,1624,2,1,6,2
2022-09-19,Bundesliga,2021-22,Away,0,0,2.0,4,0,0,1439,1513,0,0,4,6
2022-09-19,Serie A,2021-22,Home,0,2,1.0,3,1,0,1510,1222,0,3,3,5
2022-09-19,La Liga,2021-22,Home,2,0,2.0,4,1,0,1199,1740,2,0,4,5
2022-09-19,Serie A,2022-23,Neutral,0,0,2.0,4,0,0,1516,1417,1,0,4,6
2022-09-20,Ligue 1,2023-24,Home,0,1,3.0,2,0,0,1411,1342,0,4,9,3
2022-09-20,Ligue 1,2021-22,Home,0,0,1.0,4,0,1,1610,1828,1,0,4,5
2022-09-20,Serie A,2021-22,Away,0,1,6.0,2,0,0,1666,1160,1,1,9,3
2022-09-20,Serie A,2023-24,Away,1,0,2.0,5,0,0,1634,1493,3,0,3,7
2022-09-20,La Liga,2020-21,Home,2,1,3.0,0,0,0,1520,1290,6,1,8,0
2022-09-20,Ligue 1,2020-21,Away,1,0,1.0,2,0,0,1251,1491,2,0,3,7
2022-09-20,Premier League,2021-22,Home,2,1,3.0,6,0,0,1267,1088,6,1,4,7
2022-09-20,La Liga,2022-23,Away,0,3,0.0,1,0,0,1512,1425,0,4,4,1
2022-09-21,Bundesliga,2021-22,Home,0,1,3.0,1,0,0,1667,1325,2,2,4,4
2022-09-22,Serie A,2023-24,Home,0,2,1.0,1,0,0,1498,1589,1,2,3,2
2022-09-22,Ligue 1,2023-24,Home,0,0,2.0,2,0,0,1341,1335,1,0,4,3
2022-09-22,Ligue 1,2023-24,Away,1,3,3.0,3,0,1,1097,1515,1,3,7,4
2022-09-23,La Liga,2020-21,Home,0,0,2.0,2,0,0,1410,1625,0,1,4,4
2022-09-23,Bundesliga,2023-24,Away,0,0,,2,0,0,1635,1080,1,2,4,5
2022-09-23,Serie A,2023-24,Home,0,0,1.0,2,0,0,1639,1229,0,0,3,4
2022-09-24,Serie A,2023-24,Home,0,2,1.0,2,0,0,1374,1528,3,2,3,3
2022-09-24,Serie A,2022-23,Away,0,0,4.0,1,0,0,1383,1541,1,3,7,5
2022-09-24,Premier League,2021-22,Home,0,0,3.0,3,0,0,1415,1701,0,0,6,4
2022-09-24,Ligue 1,2021-22,Away,0,1,3.0,3,0,0,1753,1176,0,2,4,4
2022-09-24,La Liga,2020-21,Away,0,1,3.0,1,0,0,1304,1548,0,1,3,1
2022-09-25,Premier League,2023-24,Home,1,1,,2,1,0,1859,1478,4,2,3,4
2022-09-26,La Liga,2021-22,Away,2,0,5.0,3,0,0,1425,991,3,0,6,7
2022-09-26,Serie A,2020-21,Away,1,1,1.0,2,0,0,1633,1713,2,2,1,3
2022-09-26,Bundesliga,2022-23,Away,0,2,3.0,1,0,0,1600,1614,1,2,5,2
2022-09-28,Premier League,2022-23,Away,0,1,4.0,3,0,0,1940,1613,0,2,6,5
2022-09-28,La Liga,2023-24,Neutral,0,0,2.0,1,0,0,1376,1632,0,3,5,3
2022-09-29,Ligue 1,2022-23,Home,0,1,2.0,1,0,0,1250,1712,1,2,6,2
2022-09-29,Serie A,2022-23,Away,2,0,7.0,1,0,0,1577,1362,2,1,11,3
2022-09-29,Bundesliga,2022-23,Away,0,0,1.0,2,0,0,1581,1339,1,0,3,2
2022-09-29,La Liga,2021-22,Away,1,2,2.0,0,0,0,1358,1649,1,4,2,3
2022-09-29,,2021-22,Home,4,1,1.0,2,0,0,1417,1595,4,1,7,4
2022-09-30,Premier League,2022-23,Home,2,0,3.0,1,0,0,1496,1353,3,0,4,3
2022-09-30,Ligue 1,2022-23,Away,2,0,2.0,3,0,0,1183,1479,3,0,5,5
2022-09-30,La Liga,2023-24,Home,1,2,3.0,5,0,0,1393,1201,1,2,4,6
2022-10-01,Serie A,2020-21,Home,1,1,3.0,1,0,0,1087,1764,1,2,6,4
2022-10-01,Bundesliga,2022-23,Home,1,2,0.0,1,0,0,1659,1662,1,3,1,1
2022-10-01,Ligue 1,2022-23,Home,0,0,5.0,3,0,0,1472,1438,0,2,6,4
2022-10-01,Bundesliga,2021-22,Home,0,0,,1,0,0,1414,1658,1,0,5,4
2022-10-02,La Liga,2021-22,Home,1,0,6.0,1,0,0,1480,1315,3,3,9,2
2022-10-02,La Liga,2022-23,Home,1,0,2.0,4,0,0,1135,1637,1,1,4,4
2022-10-02,Ligue 1,2020-21,Home,0,1,5.0,2,0,0,1405,1752,0,1,7,3
2022-10-02,Serie A,2022-23,Away,1,2,4.0,1,0,0,1749,1693,1,3,5,4
2022-10-03,Premier League,2020-21,Away,1,2,5.0,0,0,0,1644,1586,4,2,5,0
2022-10-03,Premier League,2021-22,Home,2,0,3.0,2,0,0,1381,1249,3,0,5,5
2022-10-03,Ligue 1,2022-23,Home,2,0,4.0,2,0,0,1528,1169,3,0,5,2
2022-10-03,La Liga,2020-21,Home,0,0,6.0,1,0,0,1368,1540,1,1,9,4
2022-10-03,La Liga,2020-21,Away,0,2,6.0,1,0,0,1591,1476,1,2,10,3
2022-10-03,Serie A,2020-21,Away,0,3,3.0,1,0,0,1338,1367,0,3,3,2
2022-10-03,Bundesliga,2021-22,Home,1,0,3.0,0,0,0,1501,1628,1,1,9,2
2022-10-04,Premier League,2020-21,Neutral,1,1,2.0,1,0,0,1569,1472,2,1,3,2
2022-10-04,La Liga,2020-21,Away,1,0,1.0,1,0,0,1453,1867,2,1,5,4
2022-10-04,Serie A,2020-21,Neutral,1,0,4.0,3,0,0,1263,1758,2,1,5,4
2022-10-05,Ligue 1,2023-24,Home,1,0,0.0,2,0,0,1737,1584,1,0,4,4
2022-10-05,Premier League,2023-24,Home,1,1,2.0,1,0,0,1359,1718,2,1,3,4
2022-10-05,Ligue 1,2020-21,Home,1,1,1.0,0,0,0,1432,1414,3,1,3,3
2022-10-06,Serie A,2023-24,Neutral,0,0,2.0,3,2,0,1523,1561,1,0,4,4
2022-10-06,Bundesliga,2022-23,Away,0,0,3.0,2,0,0,1394,1545,2,0,5,4
2022-10-06,,2020-21,Home,0,1,,1,0,0,1703,1346,2,3,4,1
2022-10-06,La Liga,2023-24,Neutral,1,0,3.0,2,0,0,1412,1531,2,2,5,4
2022-10-06,La Liga,2022-23,Away,2,1,5.0,3,0,0,1573,1729,4,4,7,4
2022-10-07,Bundesliga,2023-24,Away,0,1,2.0,1,0,0,1426,1342,0,1,5,2
2022-10-07,Premier League,2020-21,Home,1,0,3.0,0,0,0,1679,1723,3,2,6,1
2022-10-07,Serie A,2022-23,Neutral,1,0,2.0,0,0,0,1424,1498,3,0,4,4
2022-10-07,Ligue 1,2021-22,Home,1,0,2.0,2,1,0,1668,1457,3,2,4,2
2022-10-08,Premier League,2023-24,Away,1,0,,1,0,0,1481,1323,1,1,4,4
2022-10-09,Ligue 1,2022-23,Home,1,0,3.0,1,0,0,1828,1240,2,0,7,1
2022-10-09,Serie A,2021-22,Away,0,1,4.0,1,0,0,1528,1765,0,1,4,1
2022-10-09,Ligue 1,2021-22,Home,1,2,4.0,2,0,0,1409,1464,1,2,4,4
2022-10-10,La Liga,2020-21,Home,1,1,4.0,2,0,0,1735,1679,1,1,5,4
2022-10-10,,2021-22,Home,0,0,2.0,0,0,0,1429,1316,2,1,4,2
2022-10-10,La Liga,2023-24,Home,1,0,2.0,1,0,0,1530,1667,1,4,6,3
2022-10-10,La Liga,2020-21,Home,1,1,3.0,4,0,0,1104,1192,1,2,6,4
2022-10-11,Ligue 1,2021-22,Away,1,0,2.0,4,1,0,1588,1452,1,1,6,6
2022-10-11,La Liga,2022-23,Home,0,2,3.0,1,0,0,1379,1417,0,3,6,2
2022-10-11,Bundesliga,2023-24,Away,0,1,0.0,2,0,0,1174,1583,2,1,0,4
2022-10-11,Premier League,2023-24,Home,0,0,6.0,2,0,0,1940,1224,0,0,6,6
2022-10-11,Serie A,2021-22,Home,0,1,1.0,4,0,0,1322,1372,0,1,1,4
2022-10-11,Premier League,2023-24,Away,0,0,1.0,2,0,0,1566,1782,1,0,3,5
2022-10-12,Serie A,2021-22,Away,0,1,2.0,0,0,0,1762,1738,1,1,4,3
2022-10-12,Premier League,2021-22,Away,1,1,2.0,1,1,0,1249,1462,1,1,6,4
2022-10-12,Bundesliga,2022-23,Away,2,1,2.0,2,0,0,1480,1473,2,2,4,5
2022-10-13,Bundesliga,2020-21,Away,0,1,3.0,1,0,0,1358,1752,0,1,4,6
2022-10-13,La Liga,2020-21,Neutral,3,0,2.0,2,0,0,1580,1380,3,0,3,5
2022-10-14,Bundesliga,2023-24,Home,0,0,4.0,1,0,0,1353,1303,2,1,8,2
2022-10-14,Premier League,2022-23,Away,1,2,5.0,2,0,0,1521,1390,1,4,6,7
2022-10-14,Bundesliga,2021-22,Away,1,0,4.0,1,0,0,1621,1799,1,1,7,1
2022-10-14,Premier League,2021-22,Home,0,0,2.0,2,0,0,1521,1515,1,1,3,5
2022-10-14,Bundesliga,2022-23,Home,0,1,5.0,2,0,0,1400,1342,2,2,7,3
2022-10-14,Ligue 1,2021-22,Away,3,1,3.0,1,0,0,1329,1174,5,3,5,5
2022-10-14,Ligue 1,2022-23,Away,1,0,1.0,1,0,0,1575,2053,1,1,1,2
2022-10-15,Ligue 1,2022-23,Home,1,1,4.0,0,0,0,1501,1147,4,1,8,4
2022-10-15,Ligue 1,2023-24,Home,1,0,2.0,2,0,0,1256,1668,1,3,4,4
2022-10-15,Bundesliga,2021-22,Home,0,2,2.0,1,0,0,1641,1496,2,3,3,1
2022-10-15,Ligue 1,2021-22,Home,1,0,2.0,2,0,0,1615,1499,2,3,5,3
2022-10-16,Ligue 1,2021-22,Away,0,0,3.0,2,0,1,1610,1324,3,1,7,3
2022-10-16,La Liga,2020-21,Away,1,0,2.0,2,0,0,1346,1578,2,1,4,2
2022-10-16,Ligue 1,2023-24,Home,0,1,0.0,1,0,0,1623,1499,2,1,1,2
2022-10-16,Premier League,2023-24,Home,0,1,3.0,4,0,0,1435,1568,0,2,6,6
2022-10-18,Premier League,2021-22,Home,1,1,2.0,1,1,1,1116,1634,3,1,6,4
2022-10-18,Serie A,2022-23,Away,1,0,,2,0,0,1328,1357,2,1,2,4
2022-10-19,Serie A,2022-23,Home,0,2,6.0,0,0,0,1430,1339,1,3,8,0
2022-10-19,Premier League,2021-22,Away,1,0,1.0,5,0,0,1526,1639,1,1,3,6
2022-10-21,La Liga,2020-21,Home,0,1,2.0,3,0,0,1433,1325,0,3,4,5
2022-10-23,Serie A,2021-22,Home,1,0,1.0,1,0,0,1139,1316,3,1,3,4
2022-10-23,Premier League,2020-21,Home,0,0,1.0,0,1,0,1339,1226,3,1,2,2
2022-10-23,Bundesliga,2020-21,Home,1,1,10.0,2,0,0,1240,1585,1,1,12,6
2022-10-23,Bundesliga,2022-23,Home,2,0,0.0,4,0,0,1740,1347,2,0,2,6
2022-10-23,La Liga,2021-22,Home,0,0,,0,0,0,1167,1439,0,0,5,3
2022-10-24,Bundesliga,2022-23,Home,0,0,2.0,2,0,0,1551,1454,0,1,5,3
2022-10-24,La Liga,2022-23,Neutral,1,0,2.0,1,1,1,1388,1363,2,0,5,2
2022-10-24,Ligue 1,2021-22,Away,1,0,3.0,3,0,0,1785,1531,2,0,4,5
2022-10-24,Ligue 1,2022-23,Home,0,1,2.0,0,0,0,1443,1779,3,3,4,1
2022-10-25,Serie A,2021-22,Home,1,0,,3,0,0,1152,1319,3,1,7,4
2022-10-25,Ligue 1,2020-21,Home,0,0,1.0,3,0,0,1520,1396,0,1,3,4
2022-10-25,La Liga,2023-24,Home,2,2,7.0,1,0,0,1446,1454,3,3,11,3
2022-10-25,Bundesliga,2023-24,Away,2,0,2.0,2,0,1,1431,1549,4,1,3,4
2022-10-25,Premier League,2020-21,Away,1,0,3.0,2,0,0,1451,1682,1,0,5,3
2022-10-25,Bundesliga,2022-23,Home,0,1,2.0,1,0,0,1795,1475,0,1,5,3
2022-10-26,Bundesliga,2023-24,Home,0,0,1.0,1,0,0,1376,1215,2,1,4,4
2022-10-26,Ligue 1,2020-21,Away,1,0,3.0,1,0,0,1696,1435,1,1,7,2
2022-10-26,Ligue 1,2023-24,Away,1,1,2.0,3,0,1,1495,1291,2,1,5,3
2022-10-26,La Liga,2022-23,Home,2,2,2.0,1,0,0,1121,1409,3,2,4,2
2022-10-26,Ligue 1,2020-21,Home,0,0,1.0,1,0,0,1730,1042,0,2,2,1
2022-10-26,Serie A,2021-22,Home,1,0,3.0,2,0,0,1345,1380,2,0,3,2
2022-10-27,Ligue 1,2023-24,Away,2,0,1.0,3,0,0,1563,1476,3,0,2,4
2022-10-28,Serie A,2023-24,Away,2,0,4.0,1,0,0,1557,1509,3,0,7,3
2022-10-28,Bundesliga,2023-24,Away,1,0,2.0,2,0,0,1783,1830,2,0,5,6
2022-10-28,Ligue 1,2020-21,Home,0,0,3.0,4,0,0,1194,1691,0,0,8,4
2022-10-29,Premier League,2023-24,Home,0,0,2.0,2,0,0,1588,1462,0,2,4,4
2022-10-29,La Liga,2020-21,Home,0,1,3.0,1,0,0,1438,1400,3,1,4,3
2022-10-29,Ligue 1,2020-21,Home,0,1,2.0,1,0,1,1414,1540,0,1,4,2
2022-10-29,La Liga,2020-21,Home,0,0,1.0,4,0,0,1345,1420,2,1,3,7
2022-10-29,Bundesliga,2021-22,Home,0,0,2.0,3,0,1,1410,1411,0,1,7,3
2022-10-30,Bundesliga,2022-23,Home,0,0,3.0,2,1,0,1378,1615,0,0,3,5
2022-10-30,Serie A,2020-21,Away,0,0,2.0,2,0,0,1242,1421,0,0,9,3
2022-10-30,,2022-23,Away,1,0,1.0,3,0,0,1348,1392,1,1,8,6
2022-10-30,Bundesliga,2022-23,Away,1,2,2.0,4,0,0,1483,1294,1,3,5,6
2022-10-30,Ligue 1,2020-21,Home,1,0,6.0,1,0,0,1197,1498,2,2,7,1
2022-10-30,Serie A,2022-23,Neutral,0,0,2.0,1,0,0,1258,1374,1,1,3,1
2022-10-31,La Liga,2020-21,Home,2,1,2.0,0,0,0,1393,1310,3,1,4,3
2022-10-31,Premier League,2023-24,Home,0,0,1.0,1,0,0,1432,1722,1,0,3,3
2022-10-31,La Liga,2023-24,Home,3,0,3.0,2,0,0,1307,1714,3,0,4,3
2022-10-31,Ligue 1,2023-24,Away,0,0,0.0,7,0,1,1673,1846,0,0,1,9
2022-10-31,Premier League,2022-23,Home,0,0,2.0,0,0,0,1811,1240,1,1,5,1
2022-10-31,Bundesliga,2022-23,Neutral,1,0,2.0,3,0,0,1857,1531,1,1,2,6
2022-10-31,Ligue 1,2023-24,Home,2,1,0.0,3,0,0,1631,1195,3,1,2,6
2022-11-01,La Liga,2022-23,Home,1,0,2.0,2,0,0,1691,1548,1,0,3,4
2022-11-01,Serie A,2022-23,Home,1,0,2.0,3,0,0,1423,1468,1,0,4,4
2022-11-01,Ligue 1,2023-24,Home,0,1,4.0,1,0,0,1742,1512,0,4,6,1
2022-11-01,Premier League,2023-24,Home,0,0,5.0,0,0,0,1645,1392,0,0,7,2
2022-11-01,La Liga,2023-24,Home,1,0,1.0,0,0,0,1596,1397,1,0,4,3
2022-11-02,Premier League,2020-21,Home,0,1,0.0,1,0,0,1798,1596,0,1,4,5
2022-11-02,Bundesliga,2020-21,Away,3,0,1.0,4,0,1,1378,1480,5,0,2,9
2022-11-02,Ligue 1,2021-22,Away,0,1,1.0,0,0,0,1368,1683,2,2,2,1
2022-11-03,Ligue 1,2022-23,Away,1,1,1.0,2,0,0,1704,1676,2,1,5,4
2022-11-03,La Liga,2020-21,Away,2,1,5.0,5,0,0,1256,1386,2,3,12,8
2022-11-03,Bundesliga,2023-24,Away,3,2,4.0,2,0,0,1639,1930,3,5,6,4
2022-11-03,La Liga,2023-24,Away,0,0,1.0,2,0,0,1616,1354,1,1,1,2
2022-11-03,,2022-23,Away,0,0,5.0,2,0,0,1421,1611,1,2,8,5
2022-11-03,Serie A,2023-24,Away,0,2,4.0,6,0,0,1226,1561,2,3,4,8
2022-11-03,Premier League,2023-24,Away,2,0,1.0,1,0,0,1515,1594,2,0,5,2
2022-11-04,Premier League,2022-23,Home,1,0,2.0,2,0,0,1628,1408,4,0,6,3
2022-11-04,La Liga,2022-23,Home,1,0,4.0,2,0,0,1302,1435,2,0,6,6
2022-11-04,Serie A,2022-23,Away,0,0,4.0,2,0,0,1304,1860,0,1,4,5
2022-11-05,La Liga,2020-21,Home,0,1,0.0,1,0,0,1718,1643,0,2,0,3
2022-11-05,Ligue 1,2020-21,Neutral,2,0,4.0,3,1,0,1489,1294,2,1,9,5
2022-11-05,Premier League,2020-21,Home,2,0,1.0,4,0,0,1657,1321,2,1,1,6
2022-11-06,Ligue 1,2023-24,Home,0,0,1.0,2,0,0,1292,1187,1,1,5,2
2022-11-06,Serie A,2021-22,Home,1,3,9.0,3,0,0,1450,1599,1,3,10,6
2022-11-06,Ligue 1,2022-23,Away,0,2,5.0,4,0,0,1670,1355,2,2,7,5
2022-11-06,Serie A,2023-24,Home,0,0,0.0,3,0,0,1264,1232,3,1,1,6
2022-11-06,Bundesliga,2021-22,Home,1,0,4.0,2,0,0,1668,1509,2,0,6,6
2022-11-06,Bundesliga,2022-23,Away,0,0,3.0,4,0,0,1426,1564,0,0,6,7
2022-11-07,Bundesliga,2023-24,Home,1,0,2.0,3,0,0,1611,1447,3,0,4,6
2022-11-07,,2023-24,Home,2,1,3.0,1,0,0,1426,1758,4,1,4,2
2022-11-08,Bundesliga,2023-24,Home,0,0,3.0,2,0,0,1625,1796,1,2,7,4
2022-11-08,Premier League,2023-24,Home,0,2,4.0,3,0,0,1370,1180,1,2,6,3
2022-11-09,La Liga,2021-22,Home,1,1,0.0,2,0,0,1458,1790,1,1,1,4
2022-11-09,Premier League,2023-24,Away,0,0,6.0,2,0,0,1476,1401,1,0,7,4
2022-11-09,La Liga,2021-22,Home,1,1,1.0,0,0,0,1126,1423,1,1,3,0
2022-11-09,Ligue 1,2023-24,Away,0,0,0.0,1,0,0,1423,1625,3,0,1,5
2022-11-09,Premier League,2022-23,Home,1,0,1.0,2,0,0,1505,1313,2,1,3,5
2022-11-09,Bundesliga,2022-23,Home,0,1,1.0,2,0,0,1642,1230,0,2,5,4
2022-11-10,Premier League,2021-22,Away,2,0,1.0,2,0,1,1438,1358,2,0,3,3
2022-11-10,Bundesliga,2020-21,Home,0,0,3.0,4,0,0,1631,1447,1,0,3,6
2022-11-11,Premier League,2021-22,Home,0,2,3.0,3,0,0,1639,1403,3,2,7,3
2022-11-11,Serie A,2020-21,Home,1,0,5.0,5,0,0,1632,1583,1,0,7,6
2022-11-11,La Liga,2022-23,Away,0,0,6.0,3,0,0,1132,1682,1,2,10,5
2022-11-11,Ligue 1,2021-22,Away,0,0,4.0,0,0,0,1609,1464,1,1,8,0
2022-11-11,Bundesliga,2021-22,Home,1,0,2.0,3,0,0,1455,1501,1,0,6,6
2022-11-11,Ligue 1,2021-22,Away,1,2,2.0,1,0,0,1305,1511,1,3,6,2
2022-11-11,Ligue 1,2021-22,Away,1,0,4.0,5,0,0,1721,1390,3,0,7,11
2022-11-12,Serie A,2021-22,Away,1,1,2.0,4,0,0,1461,1037,1,1,3,4
2022-11-12,Serie A,2021-22,Home,0,1,2.0,2,0,1,1362,1509,2,1,2,6
2022-11-13,Premier League,2022-23,Home,1,0,,3,0,0,1631,1523,2,0,5,5
2022-11-14,Premier League,2023-24,Away,0,0,1.0,2,0,0,1617,1591,2,0,2,4
2022-11-14,Bundesliga,2021-22,Away,0,1,0.0,5,0,0,1284,1333,1,3,3,11
2022-11-14,Serie A,2020-21,Away,1,0,3.0,3,0,0,1238,1602,3,0,4,4
2022-11-14,La Liga,2020-21,Away,0,2,2.0,1,0,0,1670,1640,0,2,7,4
2022-11-14,Ligue 1,2022-23,Away,0,0,2.0,3,0,0,1820,1275,0,0,6,5
2022-11-15,Serie A,2022-23,Away,0,2,3.0,2,0,0,1664,1668,1,2,4,3
2022-11-15,Serie A,2020-21,Home,1,1,4.0,5,0,0,1176,1123,2,3,7,5
2022-11-15,La Liga,2023-24,Away,0,0,4.0,2,0,0,1456,1652,1,1,6,2
2022-11-15,Premier League,2023-24,Away,1,1,2.0,3,0,0,1303,1565,1,1,3,5
2022-11-15,Premier League,2023-24,Away,4,0,2.0,2,0,0,1957,1442,5,1,5,3
2022-11-15,La Liga,2021-22,Away,1,0,1.0,2,0,0,1660,1906,1,0,2,2
2022-11-16,Ligue 1,2021-22,Home,1,0,3.0,3,0,0,1520,1784,1,1,5,7
2022-11-16,La Liga,2020-21,Away,1,0,4.0,3,0,0,1495,1469,1,1,7,7
2022-11-16,Premier League,2023-24,Away,0,0,,1,0,0,1065,1803,1,0,3,5
2022-11-16,La Liga,2023-24,Away,1,2,5.0,0,0,0,1841,1416,2,3,9,0
2022-11-16,La Liga,2022-23,Home,0,1,3.0,1,0,0,1021,1283,1,1,4,3
2022-11-17,Bundesliga,2023-24,Away,0,0,2.0,2,0,0,1537,1462,2,1,6,3
2022-11-18,Bundesliga,2022-23,Away,0,1,1.0,4,0,0,1478,1525,0,1,2,5
2022-11-18,Ligue 1,2023-24,Away,0,1,2.0,0,0,0,1496,1580,0,1,4,3
2022-11-18,,2022-23,Away,0,1,0.0,1,0,0,1695,1379,0,1,3,2
2022-11-19,La Liga,2023-24,Home,1,1,,2,0,1,1261,1313,3,1,6,5
2022-11-19,Ligue 1,2023-24,Neutral,1,1,2.0,0,0,0,1466,1551,2,1,6,2
2022-11-20,Premier League,2021-22,Away,0,0,1.0,2,0,0,1257,1553,0,2,3,4
2022-11-20,Ligue 1,2020-21,Away,1,0,4.0,3,0,0,1532,1314,2,0,7,5
2022-11-20,Ligue 1,2023-24,Home,0,0,2.0,3,0,0,1593,1705,0,2,6,5
2022-11-20,Serie A,2023-24,Away,1,1,4.0,4,0,0,1364,1409,3,2,5,5
2022-11-21,La Liga,2021-22,Away,0,0,4.0,6,0,0,1585,1463,0,1,6,7
2022-11-21,La Liga,2022-23,Neutral,0,1,1.0,6,0,0,1865,1386,0,3,4,8
2022-11-22,Bundesliga,2021-22,Home,1,0,2.0,2,0,0,1264,1247,1,1,3,4
2022-11-22,La Liga,2023-24,Neutral,0,1,3.0,2,0,0,1781,1111,2,1,6,2
2022-11-22,La Liga,2023-24,Home,2,1,2.0,0,0,0,1601,1386,5,1,3,1
2022-11-22,Premier League,2023-24,Away,2,2,1.0,2,0,0,1254,1334,2,4,4,3
2022-11-23,La Liga,2020-21,Home,0,0,4.0,3,0,0,1912,1311,1,0,4,4
2022-11-23,La Liga,2023-24,Neutral,4,0,1.0,0,0,0,1493,1200,6,0,2,4
2022-11-23,Serie A,2021-22,Away,1,0,2.0,2,0,0,1704,1608,1,2,5,4
2022-11-23,Premier League,2022-23,Home,0,3,5.0,2,0,0,1188,1586,1,3,8,3
2022-11-23,Ligue 1,2023-24,Home,0,1,3.0,4,0,0,1227,1495,1,3,7,6
2022-11-24,,2021-22,Away,2,0,3.0,2,0,0,1290,1294,2,0,5,5
2022-11-24,Bundesliga,2023-24,Home,1,3,3.0,5,0,0,1494,1576,2,3,5,8
2022-11-24,La Liga,2020-21,Home,1,2,4.0,3,0,0,1458,1476,1,2,6,6
2022-11-25,Bundesliga,2022-23,Away,1,1,4.0,2,0,0,1613,1730,3,3,6,3
2022-11-25,Premier League,2020-21,Away,0,0,1.0,2,1,0,1541,1384,1,2,3,2
2022-11-25,Premier League,2022-23,Home,0,0,3.0,2,0,0,1581,1206,2,0,4,2
2022-11-26,Bundesliga,2021-22,Home,0,0,2.0,2,0,0,1346,1750,0,0,6,3
2022-11-26,Serie A,2021-22,Home,0,1,2.0,6,0,0,1492,1794,2,1,6,6
2022-11-26,Ligue 1,2023-24,Away,0,0,1.0,3,0,0,1375,1403,1,0,5,6
2022-11-26,Premier League,2023-24,Neutral,0,1,4.0,3,0,0,1412,1514,0,1,6,4
2022-11-27,La Liga,2022-23,Home,1,2,3.0,0,0,1,1265,1758,3,3,5,3
2022-11-27,Ligue 1,2020-21,Away,0,0,1.0,5,0,1,1700,1697,1,0,2,8
2022-11-27,Premier League,2022-23,Home,0,0,2.0,3,0,0,1631,1512,0,0,7,7
2022-11-27,Bundesliga,2022-23,Home,2,0,3.0,2,0,0,1296,1441,2,0,6,3
2022-11-27,Premier League,2020-21,Away,0,0,4.0,1,0,0,1407,1387,1,1,8,2
2022-11-27,Ligue 1,2021-22,Home,0,1,,1,0,0,1800,1755,1,2,3,4
2022-11-28,Serie A,2022-23,Home,1,0,4.0,4,0,0,1563,1838,1,0,7,6
2022-11-28,La Liga,2022-23,Away,1,1,5.0,2,0,0,1327,1509,1,4,7,5
2022-11-28,Ligue 1,2023-24,Home,1,2,4.0,5,0,0,1598,1759,1,3,4,6
2022-11-29,Bundesliga,2023-24,Away,2,2,1.0,2,0,0,1360,1620,5,2,2,3
